,distance_km,fare_per_km,day_of_week,year,hour,fare_amount
12775,11.682461768512262,1.9257990864179535,3,2009,9,22.5
12776,2.2016609220570347,2.7693776826545293,0,2011,7,6.1
12777,2.0652054672744966,4.3558107567452025,0,2014,21,9.0
12778,0.19040321923609482,27.69023437094064,4,2012,9,5.3
12779,2.3486281480352367,3.9580731137293697,0,2011,1,9.3
12780,2.3367624338591084,3.2937478541346352,5,2012,10,7.7
12781,2.878991409617813,3.6458442080538687,5,2014,18,10.5
12782,0.33554057735397763,17.828459341142462,6,2013,16,6.0
12783,1.585452559065445,3.8450566738619765,4,2010,15,6.1
12784,6.070130390932541,1.9271534700480792,1,2009,17,11.7
12785,2.924057261473487,2.358928179246703,4,2012,23,6.9
12786,1.5686811764912623,5.160283579437502,2,2012,17,8.1
12787,1.0242390947605435,5.169525847273583,5,2010,12,5.3
12789,1.5405660621631934,6.486909802598768,2,2014,9,10.0
12790,2.387751137086817,3.8932477542812367,5,2012,19,9.3
12791,9.821019623086,2.1889591779541644,1,2013,20,21.5
12792,1.8551993977985657,3.5017789617370507,2,2012,10,6.5
12793,0.7723284943279459,5.301757312800257,4,2009,12,4.1
12794,2.302924411007394,3.6893571505166545,1,2015,9,8.5
12795,2.7983070035509723,3.0364658071506963,2,2013,17,8.5
12796,1.2535573983688535,3.985469302959661,5,2013,16,5.0
12797,5.399127640492311,2.499940908576237,2,2013,23,13.5
12798,9.129790568330087,3.139925265555993,2,2010,10,28.67
12799,2.3405346145223302,2.6051291158232104,5,2011,0,6.1
12800,0.6322899997533125,7.895277048346992,4,2013,12,5.0
12801,0.48879963673991017,9.187430251994158,3,2011,8,4.5
12802,1.351622483935936,6.875532611980798,2,2009,15,9.3
12803,3.8834924548967185,3.423870725565259,3,2010,9,13.3
12804,2.281302031071542,3.7243098784823174,1,2009,8,8.5
12806,0.2595276681656645,11.515091741013695,3,2012,19,3.0
12808,7.99497026883621,3.126574907042354,2,2012,1,25.0
12809,1.6363287433248168,4.214181194906907,0,2011,18,6.9
12810,1.417129994604262,5.993808770945557,6,2014,20,8.5
12811,2.2110777562117208,3.1192393579403603,6,2010,11,6.9
12812,9.748391012779779,2.8412031032184526,2,2009,15,27.7
12813,4.4774980792355885,3.1260480081281146,5,2014,22,14.0
12814,0.5194332725661577,9.607379588445506,4,2013,9,5.0
12815,4.704644651703395,2.2313627095065725,4,2010,0,10.5
12816,4.448601626310029,2.179970436599293,0,2009,19,9.7
12817,0.9408144354914765,5.202723397887806,6,2009,12,4.9
12818,3.304125465429076,2.571763186876937,2,2012,22,8.5
12819,3.2239830081531236,2.8837361240318304,6,2009,11,9.3
12820,0.9736521095152263,4.206629175654545,3,2010,19,4.1
12821,2.41351745762558,2.526384715395141,4,2012,21,6.1
12822,9.098731595752929,3.3077898708626114,0,2011,17,30.1
12823,1.6752177905895822,4.47435890616696,5,2014,14,7.5
12824,2.8579780446926315,3.4977533383174686,4,2012,20,10.0
12825,2.9411491184099336,4.384550028168432,3,2012,13,12.9
12826,1.2642757417610349,5.137220121641767,4,2013,15,6.5
12827,4.510850045589784,3.767855719543928,0,2013,17,17.0
12828,6.091581823751439,2.5112506393191443,5,2011,23,15.3
12829,0.8203341867983754,11.566546422512545,4,2012,14,9.5
12830,2.3615293405558324,3.597838915304309,0,2011,12,8.5
12831,1.3449901132821784,6.315053815122659,5,2012,20,8.5
12832,3.8292218385846453,2.480274093865662,0,2013,6,9.5
12833,2.026767602031331,4.1918018571186675,4,2015,8,8.5
12834,1.2576328265527803,5.164333761898292,1,2015,0,6.5
12835,2.563047238856893,3.0030647966660804,1,2011,5,7.7
12836,1.7138001768348696,5.831583256807054,4,2015,14,10.0
12837,2.186656635744657,4.34254619521966,1,2013,12,9.5
12839,1.1415811100884665,4.638620359818164,0,2011,21,5.3
12840,2.620271525813883,3.8530918680253983,5,2011,8,10.1
12841,2.7203631688236727,2.5722402949349084,1,2014,23,7.0
12842,1.2600727915932786,4.837151384650104,5,2010,1,6.1
12843,3.327308584952418,6.7091134821320155,5,2014,11,22.33
12844,2.095048822632953,3.8644138020722147,5,2011,17,8.1
12845,6.496293267080608,1.9854421633327757,6,2010,22,12.9
12846,0.868735345021236,4.7140777059024686,3,2009,1,4.1
12847,0.0,10000.0,5,2014,21,10.0
12848,1.2398330368689203,5.641371394868389,2,2013,7,7.0
12849,1.8234460782847237,3.8367809733139056,2,2013,18,7.0
12850,0.8009402274329807,7.481854376112375,1,2013,17,6.0
12851,1.135070067977254,3.961023291470168,5,2013,21,4.5
12852,0.9068987145250939,7.159388923025448,2,2009,12,6.5
12853,6.812553317091423,3.228858567058426,3,2014,11,22.0
12854,2.320495351795007,3.489130397671047,2,2010,15,8.1
12855,2.9310767659104595,4.126767805222435,5,2011,22,12.1
12856,3.1172920608647074,2.7258511499538427,4,2009,14,8.5
12857,2.0366725609442464,3.7788210665367465,6,2010,0,7.7
12859,0.7038099928792152,5.817170643751961,4,2009,22,4.1
12860,2.8305311621573286,3.5669746937571625,4,2011,20,10.1
12861,1.0215462946074538,4.009598412924622,3,2011,17,4.1
12862,5.4419164087970096,2.5170329600979424,1,2009,18,13.7
12863,0.0,3700.0,0,2010,12,3.7
12864,1.4738653554830672,3.3223371759214513,5,2010,2,4.9
12865,1.0677844920056019,3.836133505554748,6,2010,9,4.1
12866,2.73403388139224,4.021888019317906,5,2014,22,11.0
12867,5.820550282461753,2.9201843452619336,1,2015,9,17.0
12868,4.248051399339061,3.0595064117186594,4,2012,15,13.0
12869,0.0,13000.0,3,2014,18,13.0
12870,4.1441152801146455,4.342460651541193,5,2015,19,18.0
12871,0.635683749851916,7.067873180439486,0,2011,20,4.5
12872,0.8633451583130268,5.206253493434047,1,2010,15,4.5
12873,3.1141166209027076,2.857035894027278,4,2009,12,8.9
12874,5.262152325084764,3.7050039207607295,1,2015,9,19.5
12875,7.04323182227209,2.683046281958375,2,2010,19,18.9
12876,0.7915361814302058,7.570632282266834,3,2015,13,6.0
12877,2.379436829716477,2.3945184887258284,6,2009,10,5.7
12878,6.523055205643439,3.525414680750177,4,2014,20,23.0
12879,2.681029630181368,4.660649479534165,6,2012,2,12.5
12880,1.2467859585207612,4.007097504068289,3,2014,1,5.0
12881,2.180628626251389,3.8961718313190787,5,2014,17,8.5
12882,0.9574529288397121,7.199101585878641,6,2011,0,6.9
12883,2.340471357893402,3.63019601813424,1,2012,18,8.5
12884,2.713333503745359,3.2788896381816683,4,2012,16,8.9
12885,1.190274862574448,4.449015224367483,1,2009,13,5.3
12886,5.988358120982929,2.354175475098492,1,2009,7,14.1
12887,20.435200555551635,2.201974866985509,4,2012,12,45.0
12888,1.1484008291843686,5.220111076705667,4,2012,10,6.0
12889,8.001733603339169,2.482901591489835,5,2010,1,19.87
12890,0.0,2900.0,1,2011,12,2.9
12891,7.294426540435644,2.700321892189681,0,2009,9,19.7
12892,1.0511008183660169,4.657348340066905,2,2012,19,4.9
12893,12.796148234771797,2.891269157878892,2,2013,17,37.0
12895,0.8503530470071676,7.047605010744133,0,2013,9,6.0
12896,1.3567450416626263,3.019712740014389,1,2009,21,4.1
12897,1.9630588287737405,4.07319774886519,2,2014,10,8.0
12898,1.5631436058774681,5.114619891638457,3,2013,13,8.0
12899,1.8745423451246306,3.9988433316346277,0,2014,16,7.5
12900,6.441609033503568,4.501281988273849,1,2014,13,29.0
12901,1.634993529507558,4.88999489038813,1,2013,19,8.0
12902,0.9748129775147385,7.173505744746332,4,2014,9,7.0
12903,1.4399235500156329,5.204995087989666,1,2015,13,7.5
12904,0.9270545402289652,7.865917016255294,0,2010,8,7.3
12905,4.470084212208207,2.2589599123233124,4,2010,16,10.1
12906,1.7962604648457536,3.3940545175924295,5,2012,12,6.1
12907,0.7888425705041857,9.49556314141497,5,2014,16,7.5
12908,4.75527161986743,3.4691038104463634,5,2014,8,16.5
12909,1.4584342800121626,4.453780542927792,3,2010,13,6.5
12910,0.8403795076237804,6.299178850894802,4,2009,14,5.3
12911,1.778724979855906,4.495076537414064,5,2014,22,8.0
12912,1.58159910177466,3.601670185208788,4,2010,23,5.7
12913,2.5044727410503733,3.193010192817403,3,2014,22,8.0
12914,5.131567258639102,3.0199311999098515,4,2015,0,15.5
12915,5.322381297452556,0.6574768562370096,6,2014,20,3.5
12917,6.043584078806955,2.795891293704301,3,2009,5,16.9
12918,2.2236282601437116,3.3713497820599914,2,2012,20,7.5
12919,2.6092196578808906,2.7966994953698694,6,2009,9,7.3
12921,9.119729900867691,3.826448143879343,3,2011,14,34.9
12922,8.98425685159197,2.782335598516653,1,2014,9,25.0
12923,0.2612276940202647,11.440439238153706,2,2014,21,3.0
12924,14.04081030312903,1.8017619846610686,2,2011,3,25.3
12925,1.3518193782548078,4.435181884916703,0,2014,20,6.0
12926,2.73218219930427,4.024612776565004,4,2013,9,11.0
12927,2.1791048789501444,2.4310757024461496,3,2012,2,5.3
12928,1.239385815151694,5.240305008812985,3,2015,20,6.5
12929,8.92940830589427,3.6392512958841166,0,2012,8,32.5
12930,1.5084064170313047,4.83633825696701,2,2011,15,7.3
12931,3.004503565459988,3.493590931206562,6,2013,14,10.5
12932,1.2772659589918924,6.258478483076574,2,2015,23,8.0
12933,2.1423657403149536,4.33897016504212,2,2010,0,9.3
12934,1.7125886953902674,5.660634915539542,1,2012,12,9.7
12935,1.8694090299879351,3.902889626258428,1,2010,11,7.3
12936,0.7401510862853793,10.794020474415941,1,2013,12,8.0
12937,0.5576610098744127,9.844968420538965,0,2014,10,5.5
12938,1.220964873620252,4.337276884480292,1,2009,12,5.3
12939,2.087780511096025,3.3033628776914585,2,2009,23,6.9
12940,1.5097584852715373,3.9715150095096674,2,2014,23,6.0
12941,19.656613123101103,3.352390729602674,3,2009,14,65.9
12942,21.175833740053328,2.707203574610282,3,2015,23,57.33
12943,1.7978852717925622,4.2804286191787355,5,2011,19,7.7
12944,2.1476797955928126,3.3974350273005465,2,2011,19,7.3
12945,2.500140954672845,3.078594985066397,2,2011,9,7.7
12946,0.7931207388520759,4.659241119113014,5,2009,19,3.7
12947,1.0958000218264692,5.926331027214733,1,2012,16,6.5
12948,1.003914290868516,5.672125525325816,4,2012,19,5.7
12950,0.7922177289537191,4.664545262850371,5,2010,21,3.7
12951,2.2334290603866056,2.550987230274285,1,2010,19,5.7
12952,1.4212512051186408,4.007730828060378,0,2011,12,5.7
12953,1.2254557976244413,4.484466550407372,1,2015,18,5.5
12954,6.1387752310383386,4.381267878343937,6,2010,0,26.9
12955,5.916633014486576,3.126249964252825,4,2014,21,18.5
12956,0.9325606994556126,4.391787274668731,4,2009,6,4.1
12957,10.16747380376812,2.684768680810632,3,2012,18,27.3
12958,9.030427511670698,2.878836149257908,6,2014,5,26.0
12959,1.4986988340759309,3.5340428888615496,3,2010,22,5.3
12960,0.7056598338667437,5.80194289176643,6,2010,15,4.1
12961,9.817227242162044,3.2633182355376573,3,2015,0,32.04
12962,0.9015435837452128,4.985908803790627,2,2011,20,4.5
12963,3.5840844232744726,3.263521473592995,4,2011,18,11.7
12964,5.392145305024952,2.169420502929666,2,2009,1,11.7
12965,0.7259837650673034,7.840615257030258,2,2009,13,5.7
12966,1.3912587294758778,3.5194607843074026,6,2010,5,4.9
12967,1.2022403613868422,5.81762399653206,0,2015,11,7.0
12968,2.3351972790767412,3.424368340657249,5,2014,12,8.0
12969,1.6772560751679413,3.5751397470136297,2,2013,22,6.0
12970,3.0932252754379963,3.781237291568511,2,2010,23,11.7
12971,1.3386621783169859,4.478741056598153,0,2014,8,6.0
12972,0.7065737567101494,5.653120910812073,0,2014,9,4.0
12973,7.162824838566814,3.140780310382536,4,2012,20,22.5
12974,1.7634073967651371,3.9106614564473343,4,2011,14,6.9
12975,1.1184718701478613,5.359670180196232,1,2013,20,6.0
12976,3.3618451819663,2.88446225595443,4,2012,19,9.7
12977,3.285703052931341,3.955331464582897,2,2014,7,13.0
12978,2.2670058790617715,5.290991575808507,5,2014,21,12.0
12979,2.0241099034758467,4.444203242773457,4,2014,21,9.0
12980,3.6055692250665294,4.464076244010819,5,2010,1,16.1
12981,2.2135437979775685,5.4187232652427095,4,2015,13,12.0
12982,4.052057901620784,2.8373638569044983,4,2014,21,11.5
12983,0.9579574594980277,4.692596064016805,5,2010,19,4.5
12984,4.685796559245532,2.7737495826131404,6,2013,20,13.0
12985,1.3504892778531294,4.217569531187533,2,2009,18,5.7
12986,5.0575642904613884,2.866425959504305,3,2014,22,14.5
12987,1.638910185209725,5.1832106884030065,1,2014,11,8.5
12988,2.405487528208398,3.3243471683212538,5,2013,2,8.0
12989,4.364004840547408,2.8636852550276655,3,2014,23,12.5
12990,8.693027548979742,3.2976661091169963,2,2009,19,28.67
12991,2.164637447090295,3.2323046544125167,5,2014,19,7.0
12992,0.9933859368336533,7.542343191097084,1,2015,20,7.5
12993,6.5048038765268545,2.720647645690974,6,2010,19,17.7
12994,7.5455123393319585,3.471802446203819,4,2011,3,26.2
12995,3.431312236414246,2.3599251589249675,3,2011,23,8.1
12996,2.9393197539938396,6.56391196018215,3,2012,9,19.3
12997,2.4574406307174903,3.7828857381379257,3,2010,8,9.3
12998,1.2183366189487383,6.3149091730211655,3,2010,13,7.7
12999,3.762220569165978,2.8964552567844057,3,2011,7,10.9
13000,20.030796558695048,2.246428565113756,5,2012,0,45.0
13001,4.017096679560802,2.6131775408519293,5,2011,21,10.5
13002,9.499163817172452,4.508343311152245,3,2015,9,42.83
13003,1.441143954902147,3.952448700162363,4,2010,21,5.7
13004,3.1533725664184633,4.596793718778624,4,2012,10,14.5
13005,5.588350742215896,2.683674847367559,2,2013,23,15.0
13006,6.289831070327671,2.3049418809532165,1,2010,20,14.5
13007,4.890399425781896,3.7821487042111164,5,2014,10,18.5
13008,9.154917131299788,3.4513200094367846,4,2010,12,31.6
13009,7.444275971252859,3.290677215270134,4,2013,14,24.5
13010,2.1393254486903763,4.204967990034845,3,2015,19,9.0
13011,3.523436714662955,2.2982395928123824,6,2009,13,8.1
13012,2.543334852171962,1.925847140684778,6,2010,20,4.9
13013,3.5167174682242317,3.2691653334527975,2,2015,8,11.5
13014,0.0,7700.0,3,2009,8,7.7
13015,3.587309304591578,6.604781803417456,3,2009,7,23.7
13016,3.622427190417543,3.8637453615803774,3,2013,22,14.0
13017,5.054928960219245,2.6701324536440056,4,2014,0,13.5
13018,3.648297396969352,5.124274063147024,1,2009,16,18.7
13019,6.40676178139763,2.2628806273814583,1,2012,3,14.5
13020,0.8348818069610067,6.579877626474733,1,2014,11,5.5
13021,2.004709108376441,3.8390412487247025,4,2011,12,7.7
13022,4.796187993516822,3.3352872602914996,6,2012,4,16.0
13023,1.9521096592622966,3.3280261398405537,0,2009,18,6.5
13024,6.1246118529659475,2.448734977019019,4,2015,12,15.0
13025,1.2467977090616635,6.812001607529758,2,2012,14,8.5
13026,2.599558634123086,4.422126788107519,6,2014,21,11.5
13027,2.2829980987548866,14.579696899990143,2,2011,23,33.3
13028,8.144174826579887,3.6180929970749673,0,2010,9,29.47
13029,1.541889369789533,3.1758595891216843,0,2010,22,4.9
13030,1.3057669070476008,6.121979334535283,3,2013,8,8.0
13031,0.6959389350512264,7.891652659060782,4,2013,23,5.5
13032,2.8213966392235865,4.003689574654723,4,2009,17,11.3
13033,0.8457685443815126,5.7867052720752685,0,2011,22,4.9
13034,1.002474275076522,3.9861510148777572,6,2013,7,4.0
13035,4.888690804294624,1.9019607521669455,6,2009,21,9.3
13036,8.394364595269035,2.620493696294913,4,2014,9,22.0
13037,3.1961822702650386,3.2841418200187804,3,2009,13,10.5
13038,2.6968437704020647,3.7437304972240026,3,2010,14,10.1
13039,3.8192793154421056,4.4499364042005025,3,2013,17,17.0
13040,1.151928217360115,8.239888535083614,3,2015,8,9.5
13041,2.3362448840906103,4.150185573632836,1,2011,7,9.7
13042,4.969279252317581,3.9233208055477737,6,2012,15,19.5
13043,6.054244666347621,2.1303846022428305,4,2010,17,12.9
13045,2.9733833295835446,3.5301435075855365,2,2013,13,10.5
13046,1.8666969214289257,3.747931433460031,2,2014,6,7.0
13047,0.4144212417391374,8.906622069950396,2,2011,8,3.7
13048,2.9602455543867845,2.3301005854709858,1,2012,22,6.9
13050,3.0147372294074173,2.5532728531235547,5,2011,7,7.7
13051,3.683463374523782,2.306984528268958,0,2009,23,8.5
13052,6.289915137823828,2.3684948331943727,2,2012,7,14.9
13053,6.873468565112015,2.6329307972775746,2,2010,21,18.1
13054,0.830514053693201,7.817065714199304,2,2013,6,6.5
13055,1.5033952848462375,4.985391855151,5,2014,21,7.5
13058,1.1949982560949302,6.103687829642267,3,2010,12,7.3
13059,1.2501365684891395,3.5967296563269326,5,2009,16,4.5
13060,4.996588952479516,3.1615245171696142,5,2009,3,15.8
13061,3.6765137189825525,3.2630741628667552,1,2015,20,12.0
13063,5.506075870640254,4.267237378240057,3,2013,21,23.5
13064,1.1287428790552432,4.868364388009616,2,2015,20,5.5
13065,0.7937039055091041,5.662486328310171,4,2013,15,4.5
13066,1.78324347360732,2.7462619717999335,2,2012,18,4.9
13067,0.004092243114413417,6971.387501024546,0,2010,0,35.5
13068,3.3081592110824354,2.3268750485659795,6,2011,21,7.7
13069,2.272247197911825,5.498742068826627,5,2009,17,12.5
13070,1.2154610307698823,3.699255369612629,4,2011,12,4.5
13071,1.8312462381120562,3.8204471944845086,0,2014,0,7.0
13072,1.7491070378797495,7.713813902694328,0,2012,14,13.5
13073,1.0946730353252832,5.932426728079771,4,2015,9,6.5
13074,3.776557976007429,2.1707145335904894,0,2009,20,8.2
13075,1.4809326963914595,3.711369627914026,1,2014,10,5.5
13076,3.6141142288057133,4.287554699238528,1,2014,19,15.5
13077,9.092868296611288,4.183038368190918,2,2015,11,38.04
13078,3.9914312589629106,2.4295972480988213,5,2012,22,9.7
13079,14.386333234526191,2.0504147307304312,5,2014,5,29.5
13080,1.04690060551357,6.20287837014312,1,2015,19,6.5
13081,1.6097257338268898,4.035448036554793,3,2010,20,6.5
13082,2.7148368336267095,3.277074634898078,0,2011,12,8.9
13083,1.6332227521769729,3.7326612861521467,0,2010,14,6.1
13084,1.741739503063973,5.451187617712061,2,2012,9,9.5
13085,1.5468102904529868,4.199481060497208,2,2013,18,6.5
13086,8.705001630291443,2.6418556964168696,0,2012,23,23.0
13087,0.9588920960378281,5.7298106971632485,1,2013,8,5.5
13088,5.375126919069441,3.664348014203856,2,2011,13,19.7
13089,2.1585799438140816,6.019689170219101,3,2012,11,13.0
13090,2.4712212934017943,2.305618843755188,6,2009,23,5.7
13091,2.586604341127704,2.821142275877689,0,2009,16,7.3
13092,4.385559861171774,4.10344337468854,2,2013,19,18.0
13093,1.889679322404933,3.6494819180775937,2,2012,2,6.9
13094,2.9142213185563373,4.287839115484444,5,2012,20,12.5
13095,1.146156412226796,5.6661846028324625,1,2014,13,6.5
13096,5.598715676973894,2.803713778640335,2,2012,13,15.7
13097,2.518352255872021,2.897570192094181,0,2011,20,7.3
13098,13.844797800598926,3.0001882591556486,3,2015,11,41.54
13099,1.8300060082440202,3.768420184823572,6,2012,19,6.9
13100,6.113833520600333,3.1071982476694875,2,2014,11,19.0
13101,2.8829278224084383,3.467493160646703,3,2014,18,10.0
13102,2.719868418793524,3.418026368259208,1,2009,18,9.3
13103,1.1370643999519194,4.8327669332529535,0,2014,8,5.5
13104,3.108943238178826,2.604549144357804,4,2010,17,8.1
13105,0.6953590280866232,7.61101642433321,3,2011,18,5.3
13106,1.4929615662483042,3.5476146908581936,4,2009,11,5.3
13107,0.9263903725092986,7.008914684344351,5,2015,0,6.5
13108,1.5521813841525942,6.760317955863689,3,2013,13,10.5
13109,0.48689445293391415,8.403456885695213,1,2011,18,4.1
13110,0.73403593491986,9.387296147299654,4,2012,18,6.9
13111,10.43486572659233,3.1305500526661034,4,2010,10,32.67
13112,1.3522631674493946,5.394368350214472,5,2009,12,7.3
13113,13.391131617954695,3.210840606013037,2,2013,13,43.0
13114,1.1385808319424986,4.387578186513664,1,2013,22,5.0
13115,3.889055850959316,5.354678903867966,5,2014,21,20.83
13116,3.0949688013998378,2.9070060382813496,0,2014,19,9.0
13117,5.949186993437411,3.1091459848915752,6,2015,16,18.5
13118,0.8753478750900727,5.134947123067402,6,2009,10,4.5
13119,7.2167671930138955,1.9535127170141264,6,2009,15,14.1
13121,0.34581694163063437,11.533461950252892,6,2013,15,4.0
13122,0.5191570034101425,6.728737625474705,4,2014,20,3.5
13123,1.28867947800938,4.652318736792648,4,2014,6,6.0
13124,10.088145112601545,2.1111798633360794,6,2009,19,21.3
13125,1.290091793719523,5.034498733257429,2,2013,14,6.5
13126,1.0788494935881607,4.537669396610183,4,2011,23,4.9
13127,1.5189375906121012,4.276491377111316,6,2012,4,6.5
13128,4.321831292412551,1.8737719453028734,3,2009,5,8.1
13129,4.634744164737129,2.3512945522130826,4,2012,23,10.9
13130,2.223479845008507,3.596346362926658,5,2013,21,8.0
13131,0.5453935101604441,8.967895681193493,1,2011,14,4.9
13132,0.7104486143264844,8.433497344962984,3,2013,14,6.0
13133,3.0973001021006583,3.5503339371618527,3,2013,17,11.0
13134,4.441138395112275,3.354240384854872,1,2009,0,14.9
13135,1.9311966143700832,2.9500103445001957,6,2012,21,5.7
13136,2.0244785722039516,3.209118126057122,2,2010,8,6.5
13137,3.2790551685153386,3.5060385905659266,6,2012,23,11.5
13138,0.8326889302505902,4.917901451285459,0,2011,2,4.1
13139,1.2451002397671853,4.253269384644549,6,2009,21,5.3
13140,5.285646167296354,2.969746698222692,5,2011,19,15.7
13141,2.1598009437772805,4.165122208928309,0,2013,17,9.0
13142,1.7405878638811496,3.1580376242075916,6,2013,10,5.5
13143,0.5513506512744549,8.146998631425559,4,2012,18,4.5
13144,5.455254552222933,2.9324145064825538,4,2013,22,16.0
13145,3.811454806270179,2.754131008381032,2,2010,21,10.5
13146,1.3769015925595045,3.628706162326375,5,2014,1,5.0
13147,2.2948213903944135,2.308541954602784,4,2011,6,5.3
13148,4.8860679880135045,2.7623925087826495,0,2013,18,13.5
13149,4.359688477701721,2.407876658397293,6,2014,8,10.5
13150,1.1314733003797812,4.85662664025328,0,2013,8,5.5
13151,1.1445752967057974,5.674005033707799,6,2013,9,6.5
13152,1.0862171961475968,6.714389751989333,5,2009,12,7.3
13153,1.841679930596494,4.612846679916064,6,2015,19,8.5
13154,2.4844759241162984,4.224543033436639,3,2013,9,10.5
13155,1.1144257977054797,6.5445859464759435,5,2012,12,7.3
13156,8.500071376906767,2.2703020765627984,6,2009,4,19.3
13157,6.0121636089733395,2.07877264163351,3,2010,18,12.5
13158,0.4693953864829995,10.416768830654956,4,2012,18,4.9
13159,0.5587609108761711,7.145908051598248,4,2013,0,4.0
13160,2.003602148287143,6.634732987473026,6,2009,14,13.3
13161,2.9727911767485864,2.858304263749121,1,2011,0,8.5
13162,2.812649416829854,4.087218518132611,5,2014,10,11.5
13163,1.4165919590233906,3.879818847017916,5,2015,23,5.5
13164,1.6742430809158853,4.596347889877732,3,2011,12,7.7
13165,19.47291109420942,2.310783888367488,0,2010,14,45.0
13166,1.294078041078371,5.019002557241766,4,2012,18,6.5
13167,2.48126983734104,4.229999431184887,2,2011,19,10.5
13168,1.8403047772682815,4.073198577764423,3,2013,18,7.5
13169,2.234449475238029,3.8023673065099923,3,2012,17,8.5
13170,2.9010036094701737,3.4803540447160173,5,2009,13,10.1
13171,7.8667003922972505,2.554749036920444,3,2011,22,20.1
13172,0.6641268752559496,6.164237459841425,3,2010,6,4.1
13173,0.30863270701934453,22.284467511272695,3,2010,12,6.9
13174,1.0269667984232644,6.323161419191703,3,2010,22,6.5
13175,3.636373869381732,3.986392524028513,4,2015,0,14.5
13176,6.259527015942947,3.5140811538669494,3,2013,20,22.0
13177,1.719180454228131,5.638943272583878,5,2012,23,9.7
13178,0.8303720424699511,5.412739147001863,6,2014,20,4.5
13179,1.2006683692313935,3.744793584671179,3,2014,7,4.5
13180,2.8820041261251403,3.2951739173430656,1,2014,23,9.5
13181,1.1392018987326222,6.226967353669487,1,2009,17,7.1
13182,0.9834320594172835,3.7585122961051747,3,2011,3,3.7
13183,2.047986483881452,5.856554005797084,4,2013,14,12.0
13185,2.7738831723016664,3.4956426623014174,2,2010,18,9.7
13186,1.6524367429489053,3.4473650257910973,6,2012,18,5.7
13187,1.466364381719545,3.748216917705725,6,2015,1,5.5
13188,9.214919486650924,3.743522287707978,5,2014,12,34.5
13189,0.9409152287976873,4.777499994074891,2,2013,11,4.5
13190,3.1710337629338996,2.1752605790734094,6,2012,21,6.9
13191,2.3202984423965503,3.83406107437503,5,2010,14,8.9
13192,2.907950517908363,7.562864979848048,4,2015,18,22.0
13193,3.1913439344146073,3.7589934689165903,3,2012,21,12.0
13194,1.613192448903228,5.885295775268202,4,2015,14,9.5
13195,2.360447634188789,3.0913241074294313,3,2011,23,7.3
13196,5.191439719570825,2.407346194677282,1,2010,0,12.5
13197,1.657547861900346,3.9190910008182525,6,2011,12,6.5
13198,2.6064895886813235,3.106436181053511,5,2010,15,8.1
13199,1.7714861091067222,3.66716555159679,1,2015,13,6.5
13200,1.5788403693820632,4.873910142587235,3,2012,8,7.7
13201,0.0,59500.0,6,2013,22,59.5
13202,0.7765431629287918,5.7874600595158405,2,2010,5,4.5
13203,0.8343207277904655,8.26030023013007,6,2011,14,6.9
13204,1.9099689735911527,3.8200515554585963,3,2010,20,7.3
13205,0.9273564826171479,5.278144863260193,5,2012,20,4.9
13206,0.7442639211284794,6.7090326772145294,5,2013,11,5.0
13207,2.657258958481431,3.5737676984739717,4,2013,18,9.5
13208,15.610654051341603,1.9536687079854267,4,2011,13,30.5
13209,1.5221453761159045,3.9392168955666564,0,2014,18,6.0
13210,0.3881337457308792,11.564147415557612,6,2011,14,4.5
13211,0.4826578146987545,8.27030987288274,2,2014,20,4.0
13212,2.0187727820137757,3.4162258554254246,2,2011,2,6.9
13213,0.5804157454910842,7.051752608689665,6,2010,0,4.1
13214,4.143451492642301,2.7265369181087142,6,2011,22,11.3
13215,3.8212502875655336,3.2703248242703373,3,2013,15,12.5
13216,0.8862394620578293,5.522748039897963,3,2012,22,4.9
13217,11.564907800904955,1.8762037856035927,0,2009,14,21.7
13218,1.1575542824513776,6.042012969119362,4,2013,9,7.0
13219,9.13776742055472,3.424969534688093,1,2012,13,31.3
13220,3.015095159179523,3.613944330246251,6,2009,1,10.9
13221,4.372469098229925,2.217918952239969,0,2010,14,9.7
13222,1.6652884867701183,2.9406672607442714,2,2010,8,4.9
13223,1.6706488599626277,6.879435194456509,3,2013,21,11.5
13224,1.269018779960148,3.8582106637460574,1,2009,14,4.9
13225,0.47137329174188025,9.526364167216597,4,2010,23,4.5
13226,3.745472193419738,2.162033930006674,3,2012,23,8.1
13227,2.2737048901893235,3.9125954484844203,5,2009,15,8.9
13228,11.363540967913512,2.8888100357675484,2,2014,23,32.83
13229,0.9588774521563161,6.354977905040543,4,2011,16,6.1
13230,1.659050181549229,3.313152855937866,0,2013,23,5.5
13231,1.1725564884739743,4.8570307914295245,2,2010,10,5.7
13232,1.7837270047966176,3.08170380412144,0,2012,21,5.5
13233,3.917376767739726,2.78176414522985,1,2009,22,10.9
13234,1.1497238029247445,5.648618707181718,1,2012,20,6.5
13235,5.033912955461442,3.9722633095981754,4,2014,17,20.0
13236,0.2492779540013991,11.587117257574308,6,2011,2,2.9
13237,5.668473113188466,3.7040479037018956,5,2015,17,21.0
13238,14.996944347732802,3.033749088879511,1,2015,0,45.5
13239,1.2301198431555933,4.954838502452,4,2009,14,6.1
13240,2.3878104304858283,3.5582563988852387,4,2012,20,8.5
13241,1.081789096638644,5.54124530679714,5,2013,22,6.0
13242,1.2353176632315248,4.61046555389427,0,2010,12,5.7
13243,1.2367661955408848,8.483023722756997,1,2013,11,10.5
